ICD9,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
38,0.015290764,0.011359394,0,0.136373326,0.287224174,0.061905731,0.022329122,0.080757417,0.075757585,0.021594537,0.018839896,0.172179297,0,0.012553705,0,0,0,0.024128389,0.025482245,0.020852134
38,0,0,0.022239367,0.117271408,0.074026525,0.045822266,0.055157781,0.083824046,0.012686986,0.031269684,0.045038413,0.342609972,0.012806372,0.012124507,0,0,0.026379252,0.049848892,0.029676717,0.028681695
38,0.022662167,0.017146895,0.012738061,0.197016925,0.0653219,0.028382242,0.10892047,0.064966135,0.066809185,0,0.065888792,0.257194102,0,0,0,0,0.011716823,0.016965754,0.012994988,0.035271902
414,0,0.180792004,0,0.027782004,0.014352461,0.17312327,0.02449869,0.059962798,0.057066888,0,0.01438001,0.096978858,0.044290025,0.025585761,0.020624237,0,0.042969804,0.126166448,0.039535873,0.029524393
424,0.010426601,0.062560469,0.01753201,0.055793773,0.026348474,0.186691806,0.012277748,0.044836834,0.133094475,0.015026812,0.069360405,0.163234726,0.054438803,0.011758466,0,0,0.030048214,0.045824412,0.021402348,0.028735241
414,0,0.054641787,0.022053735,0.05371977,0.028665779,0.224661112,0.010643658,0.047619425,0.036337804,0.118880257,0.058619458,0.191984341,0.013927803,0.010193489,0,0,0.024329104,0.033976689,0.021459371,0.030226793
414,0.063041456,0.126115978,0.022774059,0.074438944,0.034226634,0.125072345,0.01594878,0.058242995,0.05414525,0.01951981,0.040175673,0.168838188,0.020869842,0.015274233,0,0,0.036455467,0.050911698,0.027508436,0.032659926
414,0,0.010184496,0.066182554,0.059925091,0.034382839,0.124639116,0,0.045828655,0.063010849,0,0.066634104,0.058883335,0.24101384,0,0,0,0.102710888,0.038895391,0.010601206,0.046245713
410,0,0.031893477,0,0.081065431,0.028604006,0.041386288,0,0.068804651,0.039582051,0,0.029326521,0.097213492,0.282795131,0.021889025,0,0,0.131029502,0.05132968,0,0.056823675
414,0,0.016466053,0.013821039,0.081972025,0.022406623,0.066358671,0,0.066062227,0.201151237,0.011924443,0.033794455,0.14401342,0.014242744,0.043522209,0,0,0.115970679,0.103250585,0.019071369,0.019820537
38,0,0,0,0.032616355,0.052049387,0.017925365,0.106575489,0.223635301,0.099344663,0.044634711,0.016667791,0.316976368,0,0.011750162,0,0,0.012936069,0.020545971,0.016667563,0
414,0,0.036374088,0.081765145,0.080589019,0.016325895,0.130499929,0,0.041976348,0.056813668,0.010973286,0.019163549,0.062297806,0,0,0.027593577,0,0.030546889,0.298981845,0.018850431,0.053251505
410,0,0,0.036967549,0.074828506,0.011008467,0.025066534,0,0.120838672,0.05169785,0,0.13174817,0.226466253,0,0,0,0,0.069653921,0.072169363,0.116538107,0.025416216
414,0.019387016,0,0.194939792,0.078151017,0.010767486,0.112540178,0.020274209,0.0262815,0.037640478,0,0.055553142,0.099510953,0.065408088,0.020085113,0,0,0.089269318,0.021551289,0.017947242,0.111991964
38,0,0,0,0.170461759,0.109727286,0.063772626,0.134811997,0.076235272,0.076861463,0,0.010885229,0.150072977,0,0.017639667,0.01567468,0,0.01147971,0.02158602,0,0.103375509
38,0,0,0.01405866,0.175969154,0.265260935,0.032721348,0,0.136303246,0.054099556,0,0.042407375,0.177716404,0,0,0,0,0,0,0.024882421,0.039236963
410,0,0.05205537,0.012670862,0.081995964,0.01904276,0.136630163,0.036581367,0.032404803,0.074772641,0.105371565,0.077806257,0.151395097,0.011793961,0,0,0,0.020731913,0.129559904,0.015505418,0.018171085
410,0,0.013932792,0.01240035,0.04519223,0.021584136,0.069114357,0,0.115523651,0.083665133,0.010291143,0.092923716,0.147034675,0.037279915,0,0,0,0.224820197,0.033389013,0.044821877,0.017218813
38,0,0,0,0.195867345,0.089677729,0.049179729,0.073957965,0.074824199,0.032262847,0.022643264,0.026146933,0.352381289,0,0.025180127,0,0,0,0.018561542,0,0
410,0,0.037273347,0.011129582,0.063428238,0.016726406,0.121456139,0,0.052718818,0.094196454,0.039709654,0.128689304,0.084228531,0.034517303,0,0.022182234,0,0.020195153,0.219095901,0.013808814,0.01596076
38,0,0,0,0.198324397,0.089720316,0.066423036,0.028257914,0.081522837,0.076016746,0,0.041337986,0.249988243,0,0.02589996,0.024268178,0,0.011515722,0.035460413,0,0.039020412
38,0.022958752,0.027963817,0,0.185965911,0.129641399,0.07994502,0.064365894,0.065575205,0.021119289,0.028034678,0.014915333,0.071797475,0,0.023727342,0,0,0.123077512,0.036593039,0.010243995,0.072599441
414,0,0.026224738,0.089759693,0.055898335,0.019525925,0.058442622,0,0.129802048,0.063221805,0.021495666,0.02570739,0.124320686,0,0,0,0,0.269412696,0.018398227,0,0.065232344
414,0,0.066772595,0.014679125,0.075433888,0.046770502,0.143129915,0.03824494,0.032403894,0.068828948,0.010859983,0.02392723,0.237627655,0.039331492,0,0,0,0.061223786,0.083780751,0.015304509,0.018170577
410,0,0.025210964,0,0.032938562,0.017426874,0.061334252,0,0.161083162,0.031285852,0,0.026012687,0.115213051,0.037482202,0,0,0,0.259420633,0.081455328,0.097471587,0.01308981
424,0.013333578,0.02642715,0.022774071,0.116043106,0.034226652,0.077189513,0.015948787,0.058243021,0.054620337,0.019519819,0.040175691,0.183469206,0.020869853,0.015274241,0,0,0.128292695,0.099643618,0.027508449,0.03265994
410,0,0,0.074496038,0.112536766,0.077849187,0.11069157,0,0.049210768,0.077094458,0,0.048802052,0.11017108,0.026982989,0.03637271,0,0,0.175193012,0.019674743,0,0.057079241
414,0.01200795,0.024035251,0.066047341,0.076033942,0.076317906,0.070203148,0.014505276,0.052971493,0.072808228,0.017753096,0.059870906,0.134394422,0.131647721,0.014102651,0,0,0.034489885,0.070054993,0.025018681,0.03520409
424,0,0.027950369,0.020512743,0.123298578,0,0.11171294,0.011023066,0.012328579,0.092387363,0,0.035680015,0.153714344,0.01944495,0,0.122435108,0,0.018149482,0.060041949,0.156184644,0.019835172
410,0,0.011622754,0.012070967,0.031160086,0.020657212,0.037191588,0,0.143325061,0.121872485,0,0.028100885,0.131857947,0.033678301,0,0,0,0.249811113,0.093396731,0.014677258,0.036525328
414,0,0.023017438,0.045427132,0.04841616,0.021418326,0.263703287,0,0.039555412,0.03424735,0.014141046,0.089371882,0.170917049,0.013090029,0,0,0,0.023334136,0.124331318,0.02971326,0.022871764
410,0.012895829,0,0.105489708,0.067720138,0.054860778,0.063052654,0,0.301211715,0.065714665,0,0.038435441,0.099866375,0.032072503,0,0,0,0.054023188,0.020328401,0.05995274,0
38,0.033424247,0,0,0.169243947,0.279553235,0.089111701,0,0.036316216,0.040022608,0.032835308,0.01572928,0.141880631,0,0,0,0,0.012386433,0.05835513,0.03188014,0.02714345
424,0.316539526,0.199000284,0,0.073942088,0.012255264,0.042414028,0,0.051271155,0.035439011,0,0.047484931,0.08714883,0,0,0,0,0.032546487,0.025718717,0,0.02855593
414,0,0,0.067096926,0.059659604,0.010970153,0.058961149,0.019596692,0.045217171,0.022194063,0,0.01393398,0.095357247,0.054869451,0,0,0,0.218875885,0.235422835,0,0.060271312
424,0.023978729,0.143911481,0,0.037879039,0.011066072,0.134437338,0,0.056355026,0.213436231,0.022672558,0.02908838,0.135087937,0.02374031,0.021050585,0,0,0.036167607,0.056442723,0.026716124,0.010924747
424,0.031900059,0.07262262,0.012951451,0.054567613,0.014908121,0.231356815,0,0.025420111,0.026803479,0,0.039193355,0.242930904,0.049653839,0,0,0,0.015878934,0.084018059,0.012056033,0.057634264
414,0,0.015723314,0.113953084,0.075297311,0.042376962,0.15432021,0.069573782,0.051464498,0.030422404,0,0.018721895,0.244834974,0,0,0,0,0.080555998,0.035933971,0.0128188,0.015219369
424,0.15407066,0.07077495,0.045200411,0.045510538,0.017579621,0.173402682,0,0.03840708,0.07997863,0.010025842,0.02381973,0.21325168,0.013602686,0,0,0,0.019251026,0.026149468,0.014464311,0.031395983
38,0,0,0.02313959,0.307698518,0.022015121,0.084460959,0,0.094377965,0.122490659,0,0.021023653,0.132612109,0,0.051221181,0,0,0,0.020959433,0,0.070611067
410,0,0.014305605,0.127796322,0.148340389,0.091877326,0.13688603,0,0.034288559,0.02948511,0.010566512,0.050356362,0.067852467,0.03849357,0,0,0,0.147699669,0.037467424,0.015265378,0.017810859
38,0,0.019417681,0.010975652,0.153888434,0.197414458,0.025247039,0.089308023,0.081243522,0.119426996,0.013460315,0.03593947,0.142155573,0,0,0,0.025321482,0.014976956,0.034145139,0,0.026893798
424,0.136785761,0,0,0.24989067,0.017551458,0.10487733,0,0.086113296,0.070068926,0,0.041829646,0.075450778,0,0.039038271,0,0,0.044481993,0.053351104,0,0.029602552
410,0,0.017562725,0,0.036001701,0,0.081044026,0,0.079968631,0.02401365,0,0.054115873,0.147150964,0,0,0,0,0.01003193,0.052023876,0.454431742,0
414,0,0.04128335,0.129961431,0.047453064,0.018527936,0.173009723,0,0.04031818,0.040590972,0.010775207,0.021851692,0.093912184,0.169527128,0,0,0,0.037677772,0.0814365,0.014891166,0.047274813
414,0.064335778,0.111933984,0.012670317,0.040750626,0.019132806,0.302902967,0,0.05226272,0.031535283,0.01085982,0.02235168,0.111296512,0.011610908,0,0,0,0.020715045,0.128597483,0.015836261,0.018170305
410,0,0,0,0.063531391,0.011867332,0.051150165,0,0.114592887,0.018790854,0,0.097840674,0.348980308,0,0,0,0,0.06088024,0.138496727,0.033187103,0.011135303
414,0,0.103640728,0.013646975,0.042687804,0.020159211,0.305894971,0,0.034304652,0.119728096,0.011565037,0.053013787,0.156272739,0.012292168,0,0,0,0.021471974,0.029986577,0.02163266,0.019419458
414,0,0.019954143,0,0.055509716,0.013761447,0.246754304,0,0.029924735,0.14564687,0,0.01610158,0.116600856,0.028447783,0,0,0,0.09172111,0.068174474,0.074030213,0.052534491
414,0,0.152507275,0.084191829,0.035765748,0.016723592,0.212594435,0,0.046187308,0.028960202,0,0.043261517,0.150149569,0.039422322,0.031816315,0.028220722,0,0.019041745,0.02843079,0.040164351,0.015958076
414,0,0.047962371,0.011869531,0.117112786,0.017682521,0.230719686,0,0.029915024,0.030207403,0.010101926,0.020635206,0.209986538,0.037451249,0,0,0,0.090324782,0.084909096,0.014450809,0.016774934
38,0,0.014340629,0,0.148228258,0,0.027803369,0.098774679,0.071440846,0.114311539,0.044777084,0.027207853,0.291435093,0,0,0.010259873,0,0.052902561,0.021948786,0.014258295,0.04096308
424,0,0,0.017126041,0.153168023,0.01599092,0.070465654,0,0.055159893,0.135885552,0,0,0.167335331,0,0,0,0,0.042772636,0.12764746,0.14523308,0.03188815
414,0.025449814,0.055751048,0.013165486,0.098075725,0.016356491,0.168962836,0,0.096306279,0.123804472,0,0.016430374,0.194938183,0.028449357,0,0,0,0.016675062,0.090968974,0.013570344,0.013356709
424,0.134065971,0.035539705,0.010630619,0.106649153,0.039161962,0.174363628,0,0.027139015,0.048431434,0,0.018720333,0.14256452,0,0,0,0.025854679,0.016986858,0.15363656,0.012817882,0.015218279
410,0.028497212,0.030210039,0.134837002,0.053473942,0.013626561,0.034592535,0,0.065228455,0.056680016,0,0.052076414,0.076186098,0.033158734,0.037021521,0,0,0.05974577,0.105705626,0.043089751,0.157244831
414,0.026605228,0.034760941,0.152705714,0.120388635,0.019403849,0.105854362,0.02584528,0.035172414,0.09302453,0.010163793,0.055621393,0.09860862,0.073719345,0,0,0,0.018416498,0.020016061,0.068077028,0.030132338
410,0,0.078528918,0.014314106,0.043980449,0.020769659,0.174581185,0,0.035343442,0.077302828,0.011845156,0.025672406,0.201625898,0.012664392,0,0,0,0.060572874,0.116410621,0.041003998,0.050062899
38,0,0,0,0.060704764,0.016583491,0.076139107,0.032744572,0.057063866,0.14484857,0.085954763,0,0.268968582,0,0.058214333,0.010935422,0.019115472,0.012694016,0.043224432,0.019509574,0.069214106
424,0.05930407,0.01962854,0.024930837,0.053730916,0.025374295,0.144330144,0.011823805,0.08012826,0.061268311,0.014471227,0.029784678,0.088226594,0.091159277,0.048272576,0,0,0.02838539,0.053532012,0.020393683,0.13503924
410,0,0.026002228,0,0.034454979,0.029175084,0.053440493,0,0.122589648,0.023720831,0,0.051486034,0.32779631,0,0,0,0,0.082178712,0.1552867,0.045053564,0.010371364
414,0,0.014961361,0.012859478,0.062054455,0.025072677,0.146560222,0,0.084235087,0.065219186,0.037537783,0.02174863,0.286550343,0.042912964,0,0,0,0.085888065,0.027560454,0.015275134,0.039618943
38,0,0.051174086,0.023634639,0.072229706,0.039121319,0.076880224,0,0.054204021,0.085651778,0,0.066070504,0.240783006,0.030468211,0,0.015855435,0.019538168,0.028276971,0.111750744,0.061214723,0
410,0.03218301,0.03915447,0.03948037,0.049723219,0.01848623,0.086013697,0,0.047233634,0.053387068,0.010025767,0.031236336,0.065002114,0.216599837,0.033437707,0,0,0.161017627,0.069493897,0.014560552,0.017286262
410,0,0.011272036,0.018365728,0.032086365,0,0.072377943,0.024884064,0.072411299,0.105148837,0.047502674,0.053685047,0.081319459,0.061435036,0.035376161,0,0,0,0.041934446,0.313489914,0
38,0.011964215,0.057095733,0.015262347,0.109102316,0.098209769,0.038875513,0,0.114233956,0.051277429,0.034166645,0,0.282169908,0,0,0,0,0.103321061,0.020725146,0,0.022927845
38,0,0.011033813,0.033496842,0.268000215,0.093529955,0.034811031,0.087092414,0.046168912,0.130732089,0.013166246,0.011968023,0.087750725,0,0,0.01963192,0.012309007,0,0.040880803,0.013590157,0.08210513
414,0,0.020685392,0.047671001,0.046814907,0,0.168654218,0.054350447,0.123346493,0.050280388,0,0.022681447,0.25864321,0,0,0,0.026768576,0.010424771,0.058825422,0.020784654,0.060802449
414,0,0.037244514,0.01252977,0.082347713,0.016519153,0.286079198,0,0.028360661,0.062911682,0.042622495,0.089026287,0.187919348,0.033731319,0,0,0,0.017770927,0.039092865,0.01679213,0.019207027
410,0,0,0.106265448,0.01565576,0.098438486,0.060538337,0.012941361,0.226337135,0.033686791,0.021047167,0,0.081338182,0.073846266,0,0.016489394,0.023741921,0.08071585,0.010406418,0.089645289,0.031804878
414,0.073632598,0,0.06687618,0.063548908,0.028039783,0.214317635,0,0.056109939,0.032314308,0,0.030053234,0.06353721,0.078722328,0,0,0,0.040788732,0.158491626,0.010810726,0.052143473
414,0,0.02270929,0,0.144527733,0.011898854,0.063364066,0,0.0827251,0.173544243,0,0.032166827,0.152207181,0,0,0,0,0,0.061844654,0.202369735,0.018392922
414,0.032803055,0.053887382,0.038276546,0.042128086,0.018662646,0.40970856,0,0.030699432,0.028769579,0.010656345,0.047984786,0.141388655,0.011000332,0,0,0,0.050493505,0.027023258,0.015159548,0.017214794
414,0.040944658,0.15043819,0.061595708,0.046802931,0,0.071384475,0,0.041007247,0.034827374,0.016338238,0.029262589,0.182966694,0,0,0,0,0.132155403,0.073538892,0.019905694,0.07608588
410,0,0.115170754,0.039088979,0.038167384,0.043177605,0.097434685,0,0.064858161,0.031696957,0.037153549,0.085668229,0.102661565,0.036418103,0,0,0,0.142153084,0.082914531,0.036270835,0.017112238
424,0,0.030823406,0,0.067929551,0.015685363,0.31706199,0,0.023384385,0.043664843,0,0.016364638,0.058295555,0,0,0,0,0.090943009,0.197971761,0.011884448,0.075116433
410,0,0.030563867,0.045701027,0.03042322,0.013828225,0.123740211,0,0.055324007,0.036119044,0.103505261,0.073900826,0.099359244,0.096296765,0.066046894,0,0,0.079040058,0.021836931,0.093804903,0.013088692
424,0.021659911,0,0,0.05723634,0.021152999,0.07425268,0,0.030409303,0.104836598,0.028031113,0.012442835,0.136442989,0.025907436,0,0,0,0.020057919,0.160216779,0.279409379,0.012833443
410,0,0.062023278,0.020940883,0.081377678,0.04480353,0.037567582,0,0.082861811,0.079499647,0,0.054442681,0.20084466,0.011778146,0.010118462,0,0,0.027037302,0.06209828,0.180374846,0.034464102
38,0.014032548,0.020314546,0.01674531,0.070763655,0.097066529,0.078951336,0.029064529,0.141421065,0.026596103,0,0.078644581,0.297944665,0,0.025606884,0,0,0,0.022443721,0.026762947,0.032031417
410,0,0.011814179,0.011076688,0.063693061,0.076319993,0.059559792,0,0.069286622,0.074839056,0.030883549,0.081750743,0.345047057,0,0,0,0,0.087802999,0.023892077,0.012761281,0.016064359
38,0,0,0.081377126,0.056776434,0.102735303,0.049254648,0,0.072309561,0.050244574,0,0.099263966,0.039984979,0,0.038853679,0.084531203,0,0.013021665,0.056366481,0,0.212109193
38,0.02604951,0,0,0.092267975,0.274155378,0.085852489,0,0.039900653,0.111868374,0,0,0.063478872,0.021539157,0,0,0,0.14609991,0.028368454,0,0.075501457
38,0.010768368,0.024999483,0,0.071302399,0.077406421,0.094415747,0.042219214,0.06068404,0.034156825,0.028746495,0.073315792,0.370862693,0,0,0,0.017372513,0.018395884,0,0.041324224,0.015131094
410,0,0.010859254,0.026615884,0.09806975,0,0.11646162,0,0.036925297,0.037065819,0,0.029696923,0.083055444,0,0,0,0,0.035105325,0.02120276,0.457428157,0.016880972
424,0.03028632,0.05492134,0.101090953,0.046133336,0.013448641,0.137658879,0,0.041065704,0.05829582,0,0.057862967,0.114833169,0.119582437,0,0,0,0.014883657,0.020004688,0.100050494,0.063310914
410,0,0,0,0.050165676,0.057179339,0.072799437,0,0.223781779,0.038921505,0.036777679,0.034630407,0.094947331,0.020866305,0,0,0,0.258968949,0.043439284,0,0.02672925
38,0,0.021674121,0,0.133238852,0.032605559,0.054779392,0.055402428,0.018557953,0.115879074,0.034918766,0.075122133,0.254922956,0,0.033219311,0,0,0.042209115,0.071708381,0.026471881,0
38,0,0.033251412,0.01273462,0.390280962,0.043767586,0.033640701,0.03972356,0.065344758,0.067317232,0,0.040341102,0.08077544,0.011903033,0.024323126,0,0,0,0.01858452,0,0.100087255
424,0.027130941,0.018619886,0.057852261,0.098522678,0.043877076,0.072615467,0,0.107539169,0.031685282,0,0.055292077,0.093138188,0.08378078,0,0.0124461,0.0147744,0.075875811,0.055445511,0,0.131033167
424,0,0,0,0.06917987,0.028422635,0.050367068,0,0.071758635,0.038168367,0,0.015968034,0.321382284,0,0,0.010265484,0,0.039567959,0.014799921,0.307141274,0
414,0,0.044722017,0.06482321,0.024549942,0,0.0842847,0.011640861,0.033924811,0.048955791,0.019579642,0.056402165,0.26570189,0,0.011639534,0,0.027121555,0.067327395,0.152648985,0.015752232,0.04455664
414,0,0.011532311,0.014903528,0.108512707,0.048257336,0.022736268,0.041892961,0.045627914,0.065968663,0.051468287,0.055510793,0.254393697,0.016291816,0,0,0,0.035441589,0.072176442,0.081309326,0.068753198
38,0,0,0,0.184111178,0.214321896,0.050645743,0,0.030288864,0.013447951,0.043870915,0.022996593,0.316457182,0,0,0,0,0,0.014011158,0.048175324,0.020409692
38,0,0,0,0.200190172,0.114326194,0.029249607,0,0.084235094,0.041675735,0.113005437,0.014422795,0.20637767,0,0.022822376,0,0,0.031722024,0.017599748,0.029490493,0.055330548
410,0,0.014044006,0.014687303,0.044212498,0.056524582,0.024016067,0.061374873,0.196828932,0.131643549,0.100123435,0.085363947,0.110389926,0,0,0,0,0.074263483,0.049534261,0.016645232,0
410,0,0.025505818,0.017724557,0.141747802,0.02793234,0.086156242,0,0.075491294,0.040361479,0,0.061986692,0.070198417,0.292087942,0.017928658,0,0,0.099007182,0.011035772,0,0.013460551
410,0,0.033865396,0.143338203,0.079860859,0.015681421,0.078025579,0,0.074572146,0.046160799,0,0.060681336,0.082294807,0.010165137,0.051178906,0,0,0.075857982,0.124457031,0.0129986,0.082614355
414,0.028062783,0.012840633,0.010139787,0.032349322,0.016549872,0.3191517,0,0.025931764,0.067254215,0.067386933,0.040186491,0.252192467,0,0,0,0,0.016231215,0.032106355,0.013571241,0.036716286
414,0,0.010184343,0,0.040820643,0.050332531,0.032053951,0,0.025513275,0.036557864,0.035270084,0.041791841,0.103396252,0,0.027068591,0,0,0.175536111,0.228962317,0.03030432,0.128597811
414,0.031482633,0.011847458,0.010348176,0.101643637,0.017972851,0.078572094,0,0.109475859,0.056581963,0,0.017888673,0.136794254,0,0,0,0.069154747,0.044668585,0.09999492,0.012433697,0.164613307
