ICD9,T0,T1,T2,T3,T4
414,0.011003673,0.243948743,0.642774701,0.04247918,0.059793666
414,0,0.753246248,0.164665729,0.05879996,0.019977393
38,0,0.234798908,0.146972269,0,0.610388935
424,0.019040458,0.447338492,0.242207155,0.214809045,0.076604851
414,0,0.577812433,0.210362449,0.057748325,0.151649058
410,0,0.321787536,0.510901034,0.121242501,0.044151273
410,0,0.197030976,0.05135081,0.49346894,0.257089108
38,0.122443542,0.228480488,0.112565897,0.032235235,0.504274786
410,0,0.045003545,0.462041825,0.038608026,0.449720412
424,0,0.883143544,0.030175833,0.02967862,0.048259679
410,0,0.14444685,0.22474809,0.055715103,0.57375443
38,0,0.029224439,0.334706962,0.050288875,0.584134161
414,0,0.578383625,0.379108697,0.025502501,0.014429594
38,0.028587505,0.076580219,0.060111307,0.207188532,0.627532423
38,0.342811257,0.15824753,0,0.048862319,0.445697695
414,0,0.192095667,0.727095246,0.053224046,0.023668209
38,0,0.097421303,0.018539742,0.164515898,0.71433264
424,0,0.331275165,0.022788102,0.057233397,0.587596953
38,0,0.066561162,0.412764698,0,0.510783494
414,0,0.921868742,0.019357907,0.024123041,0.029460737
38,0.350269288,0.063590817,0,0.027955474,0.555439651
424,0,0.737002492,0.112051524,0.029799277,0.115736082
38,0,0.205683619,0.018652946,0.047594581,0.727089524
410,0,0.360967129,0.037589896,0.499450356,0.099981867
424,0.436661988,0.305639535,0,0.066495553,0.188201308
38,0,0.087620981,0,0.011731176,0.8935498
424,0,0.880341887,0.021598272,0.064164624,0.02890843
38,0,0.193810433,0.029895611,0,0.767655551
414,0.025841625,0.239378348,0,0.456907541,0.273063868
38,0.084255554,0.237980932,0.137066603,0.193843365,0.346853554
410,0,0.39469406,0.228167191,0.070564613,0.305045098
424,0,0.76048696,0.2054234,0.013700536,0.017458696
424,0,0.578906059,0.308766812,0.045689799,0.064055204
414,0,0.399884522,0.413231999,0.016905563,0.16616708
38,0,0.153890789,0.010848752,0.021264879,0.805372775
38,0,0.68329978,0.019429738,0.14498122,0.149484843
38,0,0.230298907,0.027931126,0,0.73407656
414,0,0.76442039,0.0829053,0.015187146,0.133173287
410,0,0.462365419,0.397677213,0.014102776,0.122159041
38,0,0.29680869,0,0.078171015,0.615902901
424,0.039405465,0.797274113,0.086073667,0.015944431,0.061302312
410,0,0.104735486,0.60363102,0,0.284069806
410,0,0.290225923,0.068603948,0.443250626,0.196648642
414,0,0.606938422,0.186204553,0.182204843,0.020959973
414,0.316117167,0.402597845,0.192756534,0.063562706,0.024965754
424,0,0.751855493,0.135330483,0.015838392,0.09291923
414,0.055253562,0.486286521,0.170404643,0.116322316,0.171732977
38,0,0.148680806,0.010571137,0.01450934,0.824058235
414,0,0.612674296,0.291367561,0.029573565,0.058693204
38,0,0.297896087,0.281917125,0.013084047,0.403411597
410,0,0.256483018,0.134203807,0.145141274,0.462412626
38,0,0.398312211,0.012699579,0.040107705,0.545809805
38,0,0.150450841,0.057772469,0.090926923,0.699592769
414,0,0.182289973,0.756697416,0.020903802,0.035109401
410,0.113048337,0.266132951,0.351757586,0.036346685,0.232714444
414,0,0.451778322,0.495337814,0.032115947,0.01865996
38,0.098793663,0.086961024,0,0.087224126,0.723562896
414,0,0.173789009,0.686976433,0.016748689,0.118683495
410,0,0.181100324,0.619649053,0.147941858,0.048162282
38,0.10661383,0.134070918,0,0.054691736,0.700484395
410,0,0.172666743,0.349557161,0.074374713,0.402697861
424,0.014281578,0.427416116,0,0.517520666,0.034057979
38,0.059375275,0.103536069,0,0.115496121,0.718786359
414,0,0.823116839,0.075504184,0.058291119,0.040016614
38,0,0.197130576,0.03582304,0.196504459,0.569159329
414,0,0.613446295,0.320359498,0.021198336,0.039085925
410,0,0.402385533,0.538335621,0.033738557,0.023202334
414,0,0.66708529,0.084147207,0.226506665,0.019623876
410,0.326425403,0.183267757,0,0.360889345,0.124791533
414,0.011007054,0.433474839,0.457146645,0.037833132,0.060538303
414,0.012043917,0.344720542,0.536281705,0.044852734,0.062101074
424,0.214876726,0.369218469,0.138591409,0.151217759,0.126095623
414,0,0.376422286,0.046643384,0.253154814,0.322319686
424,0,0.474447638,0.475069582,0.018183308,0.02731283
38,0,0.319365442,0.016121041,0.066783629,0.593416512
424,0.011002706,0.325141728,0.568274856,0.037520271,0.058060434
424,0.075882785,0.854763806,0,0,0.050669584
410,0,0.091459133,0.690457046,0.034518924,0.18142207
414,0.082782812,0.310340583,0.503367007,0.076776467,0.026733153
424,0,0.406268954,0.407925308,0.145016477,0.034592077
414,0.130799294,0.178167507,0.069699861,0.491490901,0.129842415
414,0.014397516,0.382690519,0.130578965,0,0.46632418
424,0,0.22880365,0.019644864,0.529641449,0.220172971
414,0,0.543854713,0.345708221,0.022560252,0.082209274
414,0,0.226697415,0.661323667,0.068663649,0.041838448
38,0,0.124505587,0,0.165748999,0.701500535
38,0.011210258,0.172379375,0.018797316,0.032622825,0.764990211
414,0.023608468,0.100024328,0.048413057,0.747697592,0.080256484
38,0,0.216958165,0.022269273,0.022822982,0.73203963
410,0.138422132,0.231515437,0.037745968,0.550402343,0.041914146
38,0.138438538,0.274691224,0,0.176677451,0.404230893
414,0.209756061,0.344887584,0.417778254,0.014356834,0.013221302
38,0.074471205,0.129919514,0,0.020110829,0.766054809
414,0.069629699,0.221147671,0.058433887,0.638822436,0.011966273
414,0,0.604081869,0.32401827,0.02196325,0.044286638
410,0,0.087342054,0.682906806,0.129021093,0.099236652
38,0,0.31199497,0.158994347,0.019838275,0.50609982
414,0,0.606837869,0.289650142,0.080445692,0.019480238
414,0,0.877681732,0.034315784,0.067638204,0.017623361
410,0.010130475,0.566935182,0.171187475,0.184639603,0.067107275
414,0,0.664883256,0.155174732,0.154159784,0.023155
410,0.03830716,0.144075513,0,0.294314951,0.517510474
410,0,0.263055176,0.651138306,0.047433175,0.037050646
414,0,0.615438521,0.245541185,0.015603833,0.120101027
38,0,0.369439453,0,0.016512515,0.601814866
414,0,0.907291889,0.023637176,0.024825918,0.037382405
414,0,0.660761178,0.13720122,0.078274973,0.121237494
424,0.029784039,0.801516414,0.014074069,0.132218361,0.022407139
424,0,0.586991131,0.338566631,0.027575038,0.040354881
424,0,0.83296901,0.012901638,0.08798144,0.063800938
410,0.035679594,0.10662891,0.683128178,0.142855868,0.031707395
410,0,0.165428028,0.101746969,0.018093817,0.713221669
38,0,0.061806694,0,0,0.928684175
424,0,0.904250503,0.011190648,0.011070592,0.070491523
414,0,0.852164865,0.010836976,0.081041515,0.053431656
38,0,0.039528161,0.033228148,0.120964035,0.804673553
410,0.100302719,0.199777707,0.108863667,0.486111671,0.104944237
414,0,0.529515326,0.21977587,0.072631881,0.175274685
38,0.530709565,0.131232709,0,0.046632819,0.289176434
414,0,0.519145548,0.42565155,0.011066371,0.041390114
38,0,0.161222756,0.013098985,0.056175482,0.768749297
410,0.223774552,0.030112376,0.455666095,0.274043858,0.01640315
414,0,0.454838067,0.483918637,0.019879874,0.036173355
414,0,0.523214221,0.27563861,0.149873003,0.04357947
424,0,0.809940755,0.036893841,0,0.143723488
414,0,0.669635355,0.133704886,0.012214714,0.181757763
38,0,0.249213949,0.07329718,0.030416477,0.645662546
414,0,0.747401536,0.030776996,0.177469105,0.037836865
414,0,0.879318535,0.074527808,0.015022011,0.026958354
424,0,0.836553037,0.027902002,0.114728197,0.017885782
414,0,0.347028941,0.597803235,0.020685485,0.029682843
410,0,0.265305638,0.687073767,0.026688743,0.017862348
414,0,0.913509071,0.023039229,0.024290549,0.03296122
38,0,0.158968866,0.033379212,0.049770672,0.756313622
38,0,0.078277431,0.052427337,0,0.864470124
410,0,0.578774929,0.025565293,0.022794288,0.366665155
424,0,0.70700413,0.02761605,0.051898669,0.2069574
414,0,0.853356481,0.019529944,0.022434158,0.099878944
414,0,0.780187607,0.019546948,0.166562259,0.029389773
414,0.182702124,0.511237919,0.087715887,0.047177307,0.171166748
38,0,0.226271331,0.011608833,0.010690851,0.748565316
38,0,0.321621418,0.091934092,0.158475265,0.426540762
414,0,0.677741051,0.279177308,0.015651312,0.023118157
38,0.024691597,0.274069488,0,0.082368731,0.612645268
38,0.094295867,0.140983015,0,0,0.756258726
410,0.038202882,0.059548274,0.192482442,0.638376713,0.071389727
414,0,0.494539976,0.314413995,0.018627297,0.167227387
38,0,0.060616493,0.088306531,0.022663219,0.818601012
410,0.105074011,0.17876932,0.157170743,0.434211612,0.124774359
414,0,0.914937317,0.019860765,0.021624606,0.037667293
38,0.27559188,0.181628972,0.052668594,0,0.486501276
414,0,0.108388975,0.248120546,0.381348282,0.260159165
424,0.021849388,0.720174551,0.214567646,0.026532589,0.016875794
38,0.019628266,0.339256287,0,0.070537344,0.566650331
414,0,0.708281517,0.027044419,0.185991839,0.071421549
410,0,0.32877171,0.552275121,0.095280997,0.021663124
414,0.076855697,0.729961634,0.165055081,0.010832842,0.017294768
410,0,0.081148498,0.689512312,0.182975635,0.039849885
38,0.305684119,0.150443211,0,0.043635514,0.497750312
414,0,0.10834574,0.656404734,0.02153296,0.212455034
414,0,0.312709838,0.592516243,0.073759198,0.018084714
38,0.218575329,0.18024607,0,0.049415182,0.548282087
414,0.222607166,0.260770679,0.285322338,0.160346061,0.070953771
414,0,0.583640397,0.250034004,0.132650465,0.029362131
38,0,0.12325453,0.064529777,0.043172725,0.760632277
424,0,0.849564373,0.01581873,0.102873936,0.027114607
410,0.043454017,0.033700492,0.077443585,0.541581869,0.303820044
414,0,0.390657187,0.031194748,0.530131459,0.040735867
38,0.208460972,0.134173602,0.040510986,0.035975453,0.580879033
410,0,0.543234468,0.035192892,0.277901173,0.139355779
38,0.045125484,0.030863214,0.069114611,0.023527116,0.831369638
414,0,0.387334436,0.573301077,0.014101516,0.021463865
38,0.056434549,0.226461634,0,0.100013062,0.612998426
38,0,0.21883969,0,0.339131325,0.436450988
424,0,0.816339314,0.015752485,0.014863069,0.149126098
38,0.224750087,0.152274877,0.034474637,0.097647838,0.490852594
410,0,0.337619632,0.032422606,0.110727765,0.517219782
414,0,0.095216416,0.451414555,0.317337304,0.130380973
414,0.010137178,0.410841584,0.228876323,0.289355278,0.060789663
424,0,0.828956723,0.069702417,0.011701308,0.086240374
38,0,0.130264118,0.012014075,0.070924871,0.785946727
410,0,0.455364555,0.239282578,0.272653937,0.028384324
410,0,0.065442979,0.455350041,0.352559686,0.125060841
414,0.09789551,0.769516289,0.080704197,0.040161062,0.011722927
410,0.036745604,0.25901711,0,0.454457641,0.245228916
410,0,0.278407037,0.131094277,0.47744891,0.110120825
424,0.083771773,0.814523458,0,0.067856655,0.025259864
38,0,0.039823283,0,0,0.944233179
38,0.188313574,0.043235056,0,0.023430673,0.742256463
410,0,0.214330912,0.66239959,0.095233612,0.0237229
410,0,0.079278462,0.386615127,0.459172755,0.07279136
414,0,0.88539046,0.015259383,0.015587125,0.080536358
424,0,0.313118607,0.086334154,0.476443976,0.122386739
410,0,0.141652197,0.02177608,0.824858189,0.010129572
424,0.373678684,0.331403583,0,0.201816157,0.086791292
424,0,0.439574391,0.18063274,0.206136718,0.171316624
410,0,0.188261449,0.065803632,0.034179512,0.709370136
410,0,0.658985257,0.136964753,0.127125338,0.073526941
414,0.183510825,0.247767627,0.090683065,0.442769498,0.035268962
414,0.625065148,0.22419171,0.040305965,0,0.107303485
410,0.036372989,0.111463167,0.137820214,0.104940183,0.609403491
410,0.012870879,0.10854359,0.058594525,0.728120744,0.091870241
424,0.047704551,0.793273568,0.016638778,0.01769367,0.1246894
414,0.010133967,0.623126686,0.157971904,0.037460048,0.171307445
424,0,0.849710703,0.093400836,0.021998713,0.030425599
410,0,0.202805579,0.509361446,0.132006854,0.153751329
410,0,0.049539495,0.023715969,0.907429278,0.018406706
38,0.026960095,0.281291187,0.026753234,0.102009527,0.562985957
38,0.072737291,0.232067913,0.031079805,0.055015683,0.609099269
410,0,0.100394867,0.4384588,0.441589534,0.016982486
38,0.019647202,0.301474154,0,0.239837304,0.430134326
424,0,0.680901408,0.138324484,0.056507289,0.122009732
38,0,0.199743211,0.068299532,0.253378004,0.472846031
410,0,0.618858278,0.32875067,0.034641951,0.015489092
414,0.680303216,0.249931589,0.021674754,0,0.04398514
424,0.019021131,0.800321639,0.106364079,0.038035385,0.036257796
414,0,0.689433455,0.016702125,0.128717273,0.160520718
414,0,0.301727772,0.18490088,0.374326557,0.137760401
414,0.292420179,0.289448678,0.230376557,0.181579649,0
410,0.03341835,0.161255971,0,0.291471988,0.508695543
424,0,0.783810377,0.109737046,0.084410623,0.019302482
410,0,0.211239487,0.549314439,0.016230663,0.219415948
424,0.020467313,0.462681651,0.25582248,0.010843328,0.250185221
414,0,0.672467947,0.177242979,0.098745406,0.049875528
410,0,0.036411315,0.054377899,0.793122411,0.115037821
38,0,0.218833655,0,0.166508004,0.602698803
38,0,0.146692812,0.142471001,0.015632262,0.69325614
414,0.01043528,0.257678986,0.11752782,0.26107648,0.353281438
410,0.029823605,0.340162009,0.577741683,0.010431474,0.041841269
410,0,0.18396534,0.04919102,0.389070302,0.377077579
38,0,0.071301401,0,0.017806696,0.903114915
38,0,0.05983831,0.178471461,0.016838407,0.740386188
38,0.057708282,0.070567816,0.02850402,0.109371044,0.73384887
410,0,0.151620522,0,0.37395063,0.47019136
38,0,0.039217435,0,0.210807651,0.74281925
410,0,0.054057132,0.20740445,0.726207912,0.010661432
424,0,0.899023294,0.022210175,0.024295416,0.048272073
38,0,0.166906148,0.320558578,0,0.50516367
424,0,0.677967906,0.051930297,0,0.259703398
410,0,0.053407546,0.075076513,0.809346735,0.060911253
410,0,0.40179792,0.525183976,0.015850943,0.054692253
414,0,0.264687896,0.044958793,0.666254759,0.022119014
424,0,0.911725938,0.02330048,0.020238578,0.039087359
414,0.037342872,0.330890298,0.534730434,0.077665284,0.019371068
410,0,0.294648081,0.014106003,0.353332192,0.334914237
424,0.483677924,0.39658311,0.025740443,0.057292055,0.036706503
414,0,0.41620186,0.467895269,0.071791306,0.042565193
38,0.073117934,0.234223843,0,0.031534538,0.655358911
424,0.04106015,0.593112886,0.261240065,0.01184352,0.092743374
38,0,0.13920255,0.028345972,0.056113046,0.775203764
414,0.081665158,0.764724553,0.053741615,0.049716666,0.050152007
414,0,0.612704694,0.336904049,0.017890159,0.02769818
38,0.367348611,0.136338338,0,0.044182211,0.450217873
414,0,0.155955419,0.729399979,0.014079422,0.09652248
38,0.164766505,0.138530686,0,0.032919072,0.658538818
38,0,0.059185803,0.026334848,0,0.903167486
38,0,0.194889352,0,0.02409046,0.775359273
38,0.192569882,0.177208945,0.071876362,0.038474534,0.519870281
414,0,0.908220232,0.023502173,0.02498873,0.036425948
414,0,0.663337886,0.236244351,0.035161681,0.057997562
414,0,0.45528239,0.488270223,0.039957095,0.014014907
424,0,0.600886405,0.269593656,0.112458795,0.014632992
38,0.019174311,0.231051326,0.16252245,0,0.580456972
38,0.051918272,0.177011117,0.052282844,0,0.715081275
38,0.188406557,0.101377599,0.28417781,0,0.419727832
38,0.038986817,0.269396245,0.024183534,0.089374922,0.578058481
424,0,0.787862837,0,0.010076255,0.18966423
414,0,0.589984357,0.105481036,0.265930176,0.032685839
414,0,0.418498874,0.471472591,0.017801005,0.087240286
410,0,0.073591165,0.624256134,0.227530941,0.070570834
424,0,0.696178615,0.012087849,0.239404917,0.048930824
410,0,0.165027484,0.675615907,0.011130975,0.145699725
414,0,0.09429983,0.417400807,0.31680879,0.170767292
410,0,0.182967573,0.780712366,0.012453757,0.020559298
414,0.051611356,0.089351609,0.637130618,0.048524763,0.173381642
38,0.019637201,0.17059654,0,0.177759111,0.629988074
38,0.011511348,0.150067031,0,0.057438456,0.776830435
414,0,0.742127419,0.022218628,0.19462575,0.035376821
414,0,0.153336748,0.764282048,0.029733097,0.044465661
414,0,0.606835604,0.203886107,0.027878512,0.154882357
410,0,0.131748632,0.170357138,0.645074487,0.051548984
38,0,0.168318138,0,0.058263399,0.769560039
414,0,0.757064641,0.13368167,0.06975729,0.036567241
414,0.051143784,0.710823834,0.023323506,0.178504571,0.036204316
414,0,0.886358082,0.036446825,0.02710502,0.04240061
414,0,0.39419508,0.269862503,0.022629639,0.307113737
414,0,0.123243257,0.778315246,0,0.087175705
410,0,0.137567759,0.406922847,0.194029391,0.252431542
424,0.048375662,0.760242701,0.043598846,0.101871446,0.045911297
414,0,0.769060433,0.015215807,0.18846029,0.023347164
38,0,0.127648339,0.010461817,0.158735767,0.700224638
38,0,0.127116218,0.042456269,0.03353098,0.795854211
38,0,0.172458306,0,0.100638732,0.717492402
410,0.067876764,0.206240699,0.025173487,0.237562448,0.463146597
38,0.051464226,0.109786972,0.066918708,0.046065185,0.725764871
414,0,0.294353426,0.669588089,0.011913696,0.020749038
414,0.07484407,0.775902212,0.010110355,0,0.131563783
410,0,0.057070147,0.095627598,0.479180634,0.367461443
414,0.043323413,0.118458375,0.044942793,0.587512434,0.205762953
414,0,0.165865719,0.608969688,0.206157014,0.017272381
414,0,0.900072396,0.019405127,0.04238731,0.034094267
424,0.099021353,0.862651408,0,0.010780683,0.017962573
414,0,0.75047785,0.01083657,0.017403241,0.218134791
424,0,0.589188993,0.265160084,0.020443341,0.119296849
38,0,0.199345529,0.047350302,0.026450651,0.724779725
38,0.04843222,0.193528816,0.014163337,0.028696099,0.715179563
410,0,0.282848179,0.617842376,0.075897776,0.020410718
38,0,0.040643197,0,0.060892083,0.891764522
410,0,0.109199442,0.051986028,0.676308215,0.160588622
414,0,0.713671327,0.067686684,0.01079898,0.204913244
410,0,0.45616284,0.485293567,0.017451279,0.036467012
414,0,0.18573302,0.767931759,0,0.034919534
424,0,0.871432126,0.05301746,0.015911462,0.055326033
38,0.014675865,0.165714651,0.047269102,0.06241383,0.709926546
424,0,0.339179248,0.496870816,0.082412392,0.074278124
38,0,0.028289156,0.160655081,0.023620225,0.780085802
38,0.010232239,0.155411556,0.021472564,0.132752493,0.680131137
38,0,0.071879737,0,0.030578131,0.886223972
410,0,0.307494015,0.481329769,0.017203942,0.190172419
410,0.013520704,0.114741676,0.084450625,0.355527222,0.431759804
414,0.177636027,0.207936764,0.583642721,0.014060232,0.016724298
414,0,0.739710748,0.037602555,0.172204033,0.046169575
38,0,0.092885099,0,0.097073421,0.804735363
